t_ms,rawX,rawY,rawZ,rawG,sixX,sixY,sixZ,sixG,calX,calY,calZ,calG,calByte,zeroRef
10594,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10604,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10614,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10624,511,479,616,492,512,479,616,492,514,489,615,541,119,521
10634,511,479,616,492,512,479,616,492,514,489,615,541,119,521
10644,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10654,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10664,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10674,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10684,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10694,511,479,616,491,512,479,616,491,514,489,615,542,119,521
10704,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10714,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10724,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10734,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10744,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10754,511,479,616,492,512,479,616,492,514,489,615,541,119,521
10764,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10774,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10784,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10794,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10804,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10814,511,479,616,492,512,479,616,492,514,489,615,541,119,521
10824,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10834,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10844,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10855,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10864,510,479,616,491,513,479,616,491,513,489,615,542,119,521
10874,511,479,616,492,512,479,616,492,514,489,615,541,119,521
10884,511,479,616,492,512,479,616,492,514,489,615,541,119,521
10894,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10904,511,479,616,492,512,479,616,492,514,489,615,541,119,521
10914,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10924,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10934,511,479,616,492,512,479,616,492,514,489,615,541,119,521
10944,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10955,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10965,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10974,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10984,510,479,616,492,513,479,616,492,513,489,615,541,119,521
10994,510,479,616,492,513,479,616,492,513,489,615,541,119,521
11004,510,479,616,492,513,479,616,492,513,489,615,541,119,521
11014,510,479,616,492,513,479,616,492,513,489,615,541,119,521
11024,511,479,616,492,512,479,616,492,514,489,615,541,119,521
11034,510,479,616,492,513,479,616,492,513,489,615,541,119,521
11045,510,479,616,492,513,479,616,492,513,489,615,541,119,521
11054,510,479,616,492,513,479,616,492,513,489,615,541,119,521
11064,511,479,616,492,512,479,616,492,514,489,615,541,119,521
11074,511,479,616,492,512,479,616,492,514,489,615,541,119,521
11084,511,479,616,492,512,479,616,492,514,489,615,541,119,521
11095,511,479,616,492,512,479,616,492,514,489,615,541,119,521
11104,510,479,616,491,513,479,616,491,513,489,615,542,119,521
11114,511,479,616,492,512,479,616,492,514,489,615,541,119,521
11124,510,478,616,492,513,478,616,492,513,488,615,541,119,521
11134,510,479,616,492,513,479,616,492,513,489,615,541,119,521
11144,511,479,616,492,512,479,616,492,514,489,615,541,119,521
11155,511,479,616,492,512,479,616,492,514,489,615,541,119,521
11164,511,479,616,492,512,479,616,492,514,489,615,541,119,521
11174,511,479,616,491,512,479,616,491,514,489,615,542,119,521
11185,510,479,616,492,513,479,616,492,513,489,615,541,119,521
11194,510,479,616,492,513,479,616,492,513,489,615,541,119,521
11204,510,479,616,492,513,479,616,492,513,489,615,541,119,521
11214,510,479,616,492,513,479,616,492,513,489,615,541,119,521
11224,510,479,616,492,513,479,616,492,513,489,615,541,119,521
11234,511,479,616,492,512,479,616,492,514,489,615,541,119,521
