t_ms,rawX,rawY,rawZ,rawG,sixX,sixY,sixZ,sixG,calX,calY,calZ,calG,calByte,zeroRef
3896,513,500,383,500,510,500,383,500,512,502,399,512,0,500
3906,513,500,382,500,510,500,382,500,512,502,398,512,0,500
3916,513,500,382,500,510,500,382,500,512,502,398,512,0,500
3926,513,500,382,500,510,500,382,500,512,502,398,512,0,500
3936,512,499,383,500,511,499,383,500,512,501,399,512,0,500
3946,512,499,383,500,511,499,383,500,512,501,399,512,0,500
3956,513,500,382,500,510,500,382,500,512,502,398,512,0,500
3966,513,500,382,500,510,500,382,500,512,502,398,512,0,500
3976,514,500,383,500,509,500,383,500,513,502,399,512,0,500
3986,514,500,383,500,509,500,383,500,513,502,399,512,0,500
3996,514,500,383,500,509,500,383,500,513,502,399,512,0,500
4006,514,500,383,500,509,500,383,500,513,502,399,512,0,500
4016,513,500,382,500,510,500,382,500,512,502,398,512,0,500
4026,513,500,382,500,510,500,382,500,512,502,398,512,0,500
4036,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4046,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4056,513,499,383,500,510,499,383,500,512,501,399,512,0,500
4066,513,499,383,500,510,499,383,500,512,501,399,512,0,500
4076,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4086,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4096,513,500,382,500,510,500,382,500,512,502,398,512,0,500
4106,513,500,382,500,510,500,382,500,512,502,398,512,0,500
4116,513,500,382,500,510,500,382,500,512,502,398,512,0,500
4126,513,500,382,500,510,500,382,500,512,502,398,512,0,500
4136,514,500,383,500,509,500,383,500,513,502,399,512,0,500
4146,514,500,383,500,509,500,383,500,513,502,399,512,0,500
4156,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4166,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4176,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4186,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4196,513,500,382,500,510,500,382,500,512,502,398,512,0,500
4206,513,500,382,500,510,500,382,500,512,502,398,512,0,500
4216,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4226,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4236,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4246,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4256,513,500,382,500,510,500,382,500,512,502,398,512,0,500
4266,513,500,382,500,510,500,382,500,512,502,398,512,0,500
4276,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4286,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4296,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4306,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4316,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4326,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4336,514,500,383,500,509,500,383,500,513,502,399,512,0,500
4346,514,500,383,500,509,500,383,500,513,502,399,512,0,500
4356,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4366,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4376,514,500,382,500,509,500,382,500,513,502,398,512,0,500
4386,514,500,382,500,509,500,382,500,513,502,398,512,0,500
4396,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4406,513,500,383,500,510,500,383,500,512,502,399,512,0,500
4416,513,499,383,500,510,499,383,500,512,501,399,512,0,500
